DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2021-03,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2021-04,1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2021-05,1.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2021-06,1.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2021-07,1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2021-08,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2021-09,2.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2021-10,3.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2021-11,3.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2021-12,4.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2022-01,5.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2022-02,6.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2022-03,6.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2022-04,6.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2022-05,7.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2022-06,8.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2022-07,8.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2022-08,9.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2022-09,9.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2022-10,12.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2022-11,12.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2022-12,12.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2023-01,10.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2023-02,9.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2023-03,8.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2023-04,8.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2023-05,8.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2023-06,6.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2023-07,6.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2023-08,5.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2023-09,5.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2023-10,1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2023-11,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2023-12,0.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2024-01,0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2024-02,0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2024-03,1.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2024-04,0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2024-05,0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2024-06,0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2024-07,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2024-08,1.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2024-09,0.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2024-10,1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2024-11,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2024-12,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2025-01,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Italy,2025-02,1.7,e,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2021-03,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2021-04,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2021-05,3.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2021-06,3.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2021-07,4.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2021-08,5.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2021-09,6.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2021-10,8.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2021-11,9.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2021-12,10.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2022-01,12.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2022-02,14.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2022-03,15.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2022-04,16.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2022-05,18.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2022-06,20.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2022-07,20.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2022-08,21.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2022-09,22.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2022-10,22.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2022-11,21.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2022-12,20.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2023-01,18.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2023-02,17.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2023-03,15.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2023-04,13.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2023-05,10.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2023-06,8.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2023-07,7.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2023-08,6.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2023-09,4.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2023-10,3.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2023-11,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2023-12,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2024-01,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2024-02,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2024-03,0.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2024-04,0.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2024-05,0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2024-06,1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2024-07,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2024-08,0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2024-09,0.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2024-10,0.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2024-11,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2024-12,1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2025-01,3.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Lithuania,2025-02,3.2,e,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2021-03,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2021-04,3.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2021-05,4.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2021-06,3.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2021-07,3.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2021-08,3.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2021-09,4.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2021-10,5.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2021-11,6.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2021-12,5.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2022-01,4.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2022-02,7.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2022-03,7.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2022-04,9.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2022-05,9.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2022-06,10.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2022-07,9.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2022-08,8.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2022-09,8.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2022-10,8.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2022-11,7.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2022-12,6.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2023-01,5.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2023-02,4.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2023-03,2.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2023-04,2.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2023-05,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2023-06,1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2023-07,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2023-08,3.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2023-09,3.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2023-10,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2023-11,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2023-12,3.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2024-01,3.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2024-02,3.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2024-03,3.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2024-04,3.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2024-05,3.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2024-06,2.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2024-07,2.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2024-08,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2024-09,0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2024-10,0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2024-11,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2024-12,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2025-01,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Luxembourg,2025-02,1.9,e,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2021-03,0.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2021-04,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2021-05,2.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2021-06,2.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2021-07,2.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2021-08,3.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2021-09,4.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2021-10,6.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2021-11,7.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2021-12,7.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2022-01,7.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2022-02,8.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2022-03,11.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2022-04,13.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2022-05,16.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2022-06,19.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2022-07,21.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2022-08,21.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2022-09,22.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2022-10,21.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2022-11,21.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2022-12,20.7,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2023-01,21.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2023-02,20.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2023-03,17.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2023-04,15.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2023-05,12.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2023-06,8.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2023-07,6.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2023-08,5.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2023-09,3.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2023-10,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2023-11,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2023-12,0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2024-01,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2024-02,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2024-03,1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2024-04,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2024-05,0.0,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2024-06,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2024-07,0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2024-08,0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2024-09,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2024-10,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2024-11,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2024-12,3.4,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2025-01,3.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Latvia,2025-02,3.6,e,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Malta,2021-03,0.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Malta,2021-04,0.1,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Malta,2021-05,0.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Malta,2021-06,0.2,,
ESTAT:PRC_HICP_MANR(1.0),03/03/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Malta,2021-07,0.3,,
